42.4144479,-83.0605212
42.2738725,-83.1615362
42.4410585,-83.2029283
42.4210134,-83.2029557
42.4217548,-83.2643445
42.3278801,-83.0639266
42.3372920,-83.0336586
42.3459902,-83.0687106
42.3253232,-83.0901312
42.3538592,-83.0528510
42.3591318,-83.0045809
42.3387917,-83.1092915
42.3724277,-83.0361528
42.3851209,-83.2610522
42.4416484,-83.0023112
42.4209424,-83.0006661
42.4426384,-83.1661604
42.4111306,-83.2570725
42.4203034,-82.9526735
42.3701018,-83.1098115
42.3831894,-83.0892178
42.4126193,-83.0815924
42.3988142,-83.0056528
42.3765992,-83.0388014
42.4444645,-82.9851658
42.4388949,-83.1675294
42.4345822,-83.2546454
42.3768762,-83.1007589
42.3547793,-82.9892777
42.4377028,-83.1542966
42.4273005,-83.0287800
42.4298162,-83.0458143
42.3697783,-83.2245947
42.4236020,-83.1834555
42.3005314,-83.1035503
42.3448100,-83.0210696
42.3538822,-83.1659823
42.3616579,-83.1932622
42.3540704,-82.9816901
42.3918992,-83.0109034
42.4411126,-83.1406658
42.4279804,-83.2700824
42.4148652,-83.0165304
42.3886173,-83.1332798
42.3658261,-83.1007545
42.2871656,-83.1487348
42.4107997,-82.9997331
42.3808519,-83.2748777
42.3647763,-83.1428667
42.3405690,-83.0612157
