42.2871656,-83.1487348
42.4269805,-83.2435053
42.4426384,-83.1661604
42.3538592,-83.0528510
42.3155514,-83.1086955
42.2738725,-83.1615362
42.3418465,-83.0090148
42.4209424,-83.0006661
42.3952768,-83.0259530
42.3464767,-83.0341228
42.3023540,-83.1235376
42.4101117,-83.1551965
42.3587253,-82.9369426
42.4405414,-83.0107839
42.3325844,-83.0528910
42.4037783,-83.1209884
42.4080710,-82.9871845
42.4382233,-83.2365317
42.4390693,-83.2085897
42.3280357,-83.1289022
42.3433198,-83.0748875
42.3483080,-83.0697697
42.3052178,-83.1364863
42.3681722,-83.1796926
42.3434812,-83.1204248
42.3543443,-83.0112775
42.3057254,-83.0930312
42.3758412,-83.1825183
42.3616579,-83.1932622
42.3644868,-83.1216852
42.3001305,-83.0987285
42.4203034,-82.9526735
42.3757576,-83.2235520
42.4192138,-83.2799810
42.3005314,-83.1035503
42.3765992,-83.0388014
42.3926539,-83.1075515
42.3318299,-83.0587698
42.3540742,-83.1021219
42.3741030,-83.0455722
42.3459902,-83.0687106
42.4430092,-83.1770090
42.4059134,-82.9557889
42.3856627,-82.9714535
42.3591318,-83.0045809
42.4151934,-83.0526014
42.4325291,-83.0194423
42.4310549,-83.2752403
42.4012399,-83.2063935
42.3616097,-83.1400323
