42.4083115,-83.2154455
42.3418475,-83.0961896
42.3357187,-83.0857838
42.3669059,-82.9996038
42.3841564,-83.1017412
42.4390693,-83.2085897
42.4144479,-83.0605212
42.3439888,-83.0807963
42.4233674,-83.0698412
42.4430092,-83.1770090
42.3562451,-83.0245247
42.4463791,-83.0962100
42.3573636,-83.2553319
42.3660060,-83.1628329
42.4285928,-83.2745852
42.3490180,-83.0662453
42.3155514,-83.1086955
42.3926539,-83.1075515
42.4265479,-82.9578226
42.4310549,-83.2752403
42.3253232,-83.0901312
42.4004287,-83.1301100
42.2977413,-83.1069823
42.3881615,-83.0924080
42.3433198,-83.0748875
42.4282244,-83.0746261
42.4345822,-83.2546454
42.3836347,-83.1567324
42.4290230,-82.9643752
42.3343036,-83.0231000
42.3491630,-83.2024668
42.3298325,-83.0618932
42.3540704,-82.9816901
42.3405690,-83.0612157
42.4409899,-83.0453845
42.3590528,-82.9989187
42.4295084,-83.0578409
42.4416484,-83.0023112
42.3492579,-83.1085357
42.3974445,-83.2540701
42.3784721,-83.2071263
42.3701018,-83.1098115
42.4444645,-82.9851658
42.4196607,-83.2448279
42.4456724,-83.0614052
42.4092847,-83.1945819
42.4252321,-83.2565598
42.4203034,-82.9526735
42.4245234,-83.2379562
42.3295461,-83.0731254
